local_code,longitude_deg,latitude_deg
TN95,-82.3832015991,36.3083992004
7CO7,-104.822998046875,40.34080123901367
PS91,-78.92060089111328,40.304500579833984
,-88.052279,41.536183
6IS9,-88.137063,41.529122
I01,-88.14399719238281,41.48030090332031
IL98,-88.058388,41.479772
HGT,-121.237,35.9935
0AR5,-90.70179748535156,35.83620071411133
AR60,-90.666472,35.807603
41GA,-84.346403,33.538137
0LA8,-92.71279907226562,32.25170135498047
TE14,-97.961327,30.402597
,-94.531303,37.061501
9CA4,-116.275786,34.131379
CL28,-116.273929,34.134168
TX87,-98.52449798583984,28.933300018310547
2FL4,-80.07469940185547,26.85580062866211
39XS,-99.781076,30.49818
18AK,-134.4969940185547,58.33219909667969
5Z1,-134.4080047607422,58.29890060424805
73AK,-134.89999389648438,58.59170150756836
AK94,-134.776992798,58.390800476100004
WI68,-88.64089965820312,43.39550018310547
59FL,-80.058042,26.85953
60FL,-80.097511,26.922671
,-80.199799,26.917299
82FD,-80.0927963256836,26.98870086669922
WN84,-118.53700256347656,46.569000244140625
,-157.955129,21.676988
HI58,-157.995384,21.703852
3MI4,-85.7217025756836,42.185001373291016
5MI5,-85.55809783935547,42.30730056762695
9MI9,-85.5813980102539,42.2869987487793
MT28,-114.324009,48.213307
5Z4,-158.53199768066406,59.001800537109375
PA91,-78.817911,41.671191
,-157.841981,21.520605
10IL,-87.88529968261719,41.123600006103516
11IL,-87.873075,41.120718
10KS,-94.608892,39.056277
6KS9,-94.7876968384,39.1268997192
SN79,-94.62609863,39.11309814
0MO4,-94.57379913330078,39.08530044555664
,-94.591486,39.245025
3MO1,-94.49749755859999,39.0457992554
3MO3,-94.55819702148438,39.00809860229492
5MO5,-94.58940124511719,39.05080032348633
72MU,-94.67130279541016,39.280601501464844
75MO,-94.57689666748047,39.08250045776367
7MO0,-94.39469909667969,38.974998474121094
MO05,-94.57420349121094,39.08420181274414
MO21,-94.60440063476562,38.936100006103516
MO63,-94.64610290527344,39.252201080322266
MO69,-94.57720184326172,39.006099700927734
MU58,-94.52549743652344,39.06420135498047
MU67,-94.510498046875,39.012001037597656
,-92.281503,29.983
2LA9,-92.27239990234375,29.885499954223633
6LA8,-92.44180297851562,29.556900024414062
,-92.282303,29.9813
93LA,-92.297977,30.008219
AK5,-151.30299377441406,60.25559997558594
,-95.799698,29.789101
6XS0,-95.81880187988281,29.83370018005371
TX28,-95.86380004882812,29.733299255371094
,-88.269798,44.269199
99HI,-156.9739990234375,21.082799911499023
6NY6,-74.83159637451172,41.68429946899414
78NJ,-74.1404037475586,40.42649841308594
76NE,-99.08149719238281,40.70750045776367
NJ78,-74.0968017578125,40.73699951171875
14NH,-72.28970336914062,42.94889831542969
5CA9,-122.718002,38.977699
CN20,-122.7969970703125,39.00299835205078
WY67,-110.54199981689453,41.789398193359375
03AK,-151.13278198242188,60.72722244262695
33FL,-80.999862,27.860861
23NC,-77.96170043945312,34.964698791503906
4IN1,-85.23359680175781,41.56449890136719
8IN6,-85.2957992553711,41.447200775146484
57TS,-97.19139862060547,32.64459991455078
LA12,-90.239242,30.010814
,-90.270587,30.025491
MU53,-90.04090118408203,36.23590087890625
PS17,-75.69640350341797,39.8577995300293
87WA,-119.120221,46.199343
3WN3,-88.04560089111328,42.5702018737793
WI01,-87.93609619140625,42.57059860229492
WI82,-87.81950378417969,42.5786018371582
3NA7,-98.71700286865234,47.38610076904297
05NH,-70.95140075683594,42.92390060424805
,-122.261002,47.418701
3WA7,-122.2300033569336,47.41450119018555
OH75,-83.59300231933594,40.64950180053711
0MY0,-92.94329833984375,44.333900451660156
3IA8,-91.387968,40.40721
20TX,-99.151111,30.043611
41TE,-99.11432,30.018286
0CD3,-104.527999878,40.3479995728
17AK,-131.73500061035156,55.382999420166016
8K9,-131.73800659179688,55.38959884643555
9C0,-131.73800659179688,55.384700775146484
1ID5,-114.3479995727539,43.64860153198242
ID30,-114.40599823,43.7720985413
OL14,-94.96690368652344,36.55839920043945
,-114.377998,43.704601
96OI,-84.19129943847656,39.76279830932617
,-89.9309,41.235298
WI83,-87.51090240478516,44.45000076293945
7FA0,-81.742117,24.58151
83CO,-105.95899963378906,39.60419845581055
SD70,-103.4260025024414,43.88719940185547
96TA,-94.86830139160156,32.373199462890625
92TS,-97.802541,31.113265
LS45,-90.467768,29.992084
49VA,-76.38379669189453,37.704898834228516
1ID6,-114.35700225830078,42.58580017089844
LS80,-92.87539672851562,30.434099197387695
09CA,-121.132503,36.20554
3MO9,-94.5376968383789,40.03329849243164
8WA8,-121.8280029296875,47.51470184326172
6PS2,-75.40799713134766,40.089298248291016
15TN,-82.51519775390625,36.55160140991211
1TN7,-82.52239990234375,36.54790115356445
1TN8,-82.5165023803711,36.56679916381836
3TN5,-82.552815,36.553643
,-71.033391,42.9112
09NY,-74.04889678955078,41.92890167236328
6NY8,-73.997017,41.97347
6NY9,-73.999603,41.920898
3TN2,-84.61100006103516,35.82170104980469
55NC,-77.58419799804688,35.28969955444336
09PN,-75.1427001953125,40.5620002746582
CO36,-104.46499633789062,39.34389877319336
3WA8,-122.1801682,47.71611023
MU92,-92.590595,40.192068
1MO1,-90.43399810791016,38.56809997558594
12FD,-81.409872,28.298854
19FD,-81.336502,28.275101
6FA8,-81.536381,28.333225
85FD,-81.405979,28.315393
FA48,-81.59539794921875,28.339500427246094
FD12,-81.3915023803711,28.25029945373535
KKB,-152.369995117,58.1908988953
81PN,-79.54810333251953,40.81119918823242
8PA5,-79.5062026977539,40.81449890136719
PN77,-79.56559753417969,40.816898345947266
9OR3,-121.783996582,42.25400161739999
AQC,-133.1020050048828,55.5546989440918
II44,-86.62249755859375,41.28730010986328
0IA0,-93.09600067138672,41.316898345947266
09TN,-83.94400024414062,35.94169998168945
0TN3,-84.1001968383789,35.917598724365234
0TN4,-83.927278,35.991209
0TN7,-84.09110260009766,35.92359924316406
0TN9,-83.93820190429688,35.956199645996094
20TN,-83.84420013430001,36.0886001587
,-83.9907,35.949799
AK74,-152.35400390625,57.807899475097656
75IN,-86.15809631347656,40.480899810791016
II56,-86.12550354,40.447299957300004
1MS3,-89.598501,33.066799
CO74,-106.452003479,40.002799987799996
LS94,-91.750232,30.532936
,-149.589008,70.343002
KWK,-163.139999,59.8367
1FL9,-81.42859649658203,26.746400833129883
8FD9,-81.38510131835938,26.75309944152832
24CA,-118.170998,34.2047
CL66,-118.174004,34.197201
68WI,-91.239807,43.804088
84WI,-91.2473983765,43.792999267599996
18IL,-87.887281,41.79699
4IN2,-85.4052963256836,41.5702018737793
2KY9,-85.376865,38.39418
8CO6,-103.55000305175781,37.96139907836914
03CA,-117.006952,32.779484
,-121.508003,43.6646
7IN5,-86.72563,41.610488
42TA,-95.07830047607422,29.7012996673584
4P5,-90.00019836425781,45.88330078125
3LA2,-89.9542007446289,30.280799865722656
42WI,-91.11009979248047,45.45439910888672
0CD6,-105.084999084,39.971698761
15II,-86.94080352783203,40.33890151977539
3II4,-86.86669921875,40.4197998046875
IG06,-86.85189819335938,40.48809814453125
28LS,-92.0625,30.169200897216797
36LA,-92.05870056150002,30.165800094599998
4LA5,-92.00900268554688,30.19070053100586
,-92.028454,30.213534
76LA,-92.019866,30.202297
,-92.0153,30.196
89LA,-92.07929992679999,30.174900054900004
LS23,-92.04629,30.153398
7PN2,-75.28299713134766,40.07509994506836
4LA6,-90.11810302734375,29.49690055847168
GA33,-85.05580139160156,33.03120040893555
08II,-85.426386,41.645085
CA68,-117.709225,33.608584
1CA3,-117.715341,33.561392
58TS,-97.37969970703125,31.79789924621582
HI50,-156.691287,20.912204
8PA9,-74.99130249023438,40.32569885253906
13CA,-117.154998779,34.2352981567
47CA,-117.16779,34.265462
LA50,-94.69490051269531,30.106000900268555
29LS,-93.265298,30.207801
,-93.153801,30.2169
47LA,-93.227035,30.215411
5LA8,-93.162636,30.227151
73LA,-93.20829772949219,30.181400299072266
LA27,-93.131044,30.223596
LA55,-93.197735,30.205156
,-93.251801,30.123501
LS58,-93.250987,30.180329
LS74,-93.19989776611328,30.226900100708008
LS81,-93.21209716796875,30.11440086364746
LS82,-93.18289947509766,30.13719940185547
1FL2,-82.688302,30.184455
86FL,-82.63009643554688,30.193300247192383
2IA6,-94.73359680175781,42.27000045776367
45IL,-87.8635588288,42.254150262799996
71AZ,-114.34400177001953,34.5099983215332
AZ80,-114.33899688720703,34.48109817504883
,-94.281097,46.480499
,-82.9532,35.534801
13S,-146.5189971923828,62.282901763916016
2OG3,-122.6500015258789,45.430999755859375
30FA,-81.37049865722656,27.320499420166016
,-74.351799,43.484798
0MO7,-90.77629852294922,38.80329895019531
WA31,-122.06099700927734,48.038700103759766
AR61,-91.28919982910156,33.305301666259766
9FD0,-81.40339660644531,27.945600509643555
FA45,-81.54869842529297,27.916099548339844
42FD,-80.08760070800781,26.610700607299805
IS90,-88.11900329589844,42.19860076904297
40FD,-81.87899780273438,28.01059913635254
7FD7,-81.954315,28.062226
8FA0,-81.95870208740234,28.108600616455078
,-81.942903,28.1336
CL69,-122.90699768066406,39.105098724365234
90OR,-120.351123512,42.1811152999
50CL,-118.133003235,33.8507995605
3PS7,-75.44889831542969,41.85810089111328
0CD8,-102.60900116,38.0710983276
MO06,-94.268798828125,37.50019836425781
21CL,-118.05899810791016,34.70000076293945
CL40,-118.14600372314453,34.647499084472656
NH22,-71.56929779052734,44.503700256347656
08PN,-76.28079986572266,40.0458984375
,-76.280197,40.056801
2PS4,-76.33769989013672,40.0369987487793
5PS1,-76.30359649658203,40.04759979248047
6PN2,-76.35060119628906,40.064998626708984
PA12,-76.38829803466797,40.042301177978516
PA13,-76.22440338134766,40.029300689697266
SC31,-80.78369903564453,34.71879959106445
9PS9,-74.92289733886719,40.20220184326172
PS71,-74.92289733886719,40.20209884643555
84VA,-77.15249633789062,38.95289993286133
2PA9,-75.29959869384766,40.20009994506836
2PS7,-75.16629791259766,40.216800689697266
95PN,-75.24960327148438,40.250099182128906
SN60,-94.90019989013672,39.25
08MI,-84.53659821,42.73419952
09MI,-84.56079864501953,42.708099365234375
MI34,-84.5530014038086,42.70280075073242
LS57,-90.513879,30.072662
WY40,-105.554606,41.312425
60PN,-79.934034586,40.318187007700004
FA06,-82.78929901123047,27.891399383544922
PS48,-75.924897,41.2645
NM77,-106.735407,32.291717
0NV1,-115.3010025024414,36.193599700927734
,-115.174004,36.108101
NV32,-115.20400238,36.1875
NV34,-115.166118,36.159922
NV38,-115.161729,36.130658
NV40,-115.16699981689453,35.95000076293945
,-115.174004,36.091599
,-115.140999,36.172199
NV53,-115.16600036621094,36.163299560546875
,-115.176003,36.083302
,-115.181998,35.934399
PA24,-79.39360046386719,40.3203010559082
NV75,-114.592458,35.151003
0MD5,-76.88159942626953,39.08760070800781
MD37,-76.89720153808594,39.087100982666016
2NC9,-79.46839904785156,34.75320053100586
04KS,-95.2197036743164,38.97890090942383
SN38,-95.2489013671875,38.97999954223633
16MA,-71.15059661865234,42.709800720214844
IN94,-84.88410186767578,39.111698150634766
55GA,-84.018293,33.963522
5GA1,-83.97380065917969,33.987300872802734
70GA,-83.97049713130001,33.9794998169
1LL1,-87.69470214840001,38.728099823
4NJ4,-74.67539978027344,40.287601470947266
18OK,-98.442081,34.608303
UT44,-111.97200012207031,41.05830001831055
1MD5,-77.10659790039062,39.192100524902344
ALZ,-154.248001099,56.8995018005
MY26,-93.91570281982422,44.45330047607422
3SD5,-103.77899932861328,44.22740173339844
01CO,-106.24600219726562,39.24530029296875
T95,-95.1073989868164,29.488300323486328
SN01,-94.88800048828125,39.282798767089844
MU93,-92.66300201416016,37.6870002746582
NH82,-72.270401,43.67670059
OH80,-84.2833023071289,39.430599212646484
8OR1,-122.907743454,44.5515336263
PS92,-76.40299987792969,40.315399169921875
04VA,-82.078,36.898
VA05,-82.0634994506836,36.90570068359375
MU08,-94.40380096435547,38.92219924926758
MU90,-94.37660217285156,38.957000732421875
3FD2,-81.866997,28.8083
JY32,-74.9513375759,39.2412693832
34VA,-77.47640228271484,39.07720184326172
,-90.190903,29.105801
4LA1,-90.19509887695312,29.00659942626953
4LA2,-90.28510284423828,29.076099395751953
4LA4,-90.21790313720703,29.221099853515625
LA49,-90.1854019165039,29.102699279785156
LS84,-90.21589660644531,29.216100692749023
,-75.765503,40.814201
PA99,-75.727088,40.83263
PN60,-75.69719696044922,40.83769989013672
56KY,-86.28780364990234,37.471900939941406
6IS2,-88.006368,41.672156
55TN,-84.27079772949219,35.82609939575195
0MA2,-71.76280212402344,42.54090118408203
17MA,-71.77839660644531,42.504798889160156
6IA0,-93.73580169677734,40.7505989074707
7MD5,-76.63719940185547,38.30009841918945
MD02,-76.63680267333984,38.30149841308594
DE08,-75.1052017211914,38.78150177001953
5PS7,-76.88580322265625,40.97930145263672
WV31,-80.43669891357422,37.83369827270508
78U,-117.062009,46.364638
ID37,-117.01699829101562,46.41320037841797
ME95,-70.215096,44.103232
MT31,-109.44000244140625,47.05799865722656
5PN6,-77.56749725341797,40.617801666259766
12PS,-75.88140106201172,39.72380065917969
XA59,-97.005358,33.044145
1KY4,-84.511948,38.017631
37KY,-84.508214,38.030586
49KY,-84.37020111083984,37.96369934082031
88KY,-84.52519989013672,38.032901763916016
LSD,-84.31659698486328,38.08340072631836
MA48,-71.252556388889,42.430650833333
HMY,-97.23159790039062,35.02640151977539
8VA7,-79.441172,37.779356
,-115.544998,48.392799
8MO2,-94.43360137939453,39.266700744628906
02IS,-87.9572982788086,42.274600982666016
,-87.441803,30.4072
94OH,-84.12159729003906,40.739498138427734
OH83,-84.08740234375,40.73619842529297
OH84,-84.1061019897461,40.77119827270508
38IL,-89.37120056150002,40.149799346900004
1MA8,-71.309323,42.419656
20NE,-96.6521987915039,40.79610061645508
47NE,-96.698291,40.789648
6NE5,-96.56829833984375,40.83330154418945
NE60,-96.63079834,40.80780029
OR93,-123.994141,44.986276
NJ82,-74.23429870605469,40.636199951171875
NJ83,-74.19960021972656,40.600101470947266
5TN8,-87.8561019897461,35.59510040283203
8IS8,-88.0567127466,42.413048041799996
23OK,-97.626911,34.838891
6MN4,-92.83159637451172,45.39720153808594
PN51,-80.41649627685547,41.66669845581055
2MD7,-76.6718978881836,39.21120071411133
IN17,-87.12999725341797,39.04029846191406
98NC,-81.860603,36.118099
14WV,-79.99579620360001,38.4006004333
PS72,-75.61129760742188,40.06480026245117
,-88.075104,41.8106
4IL0,-89.665877,39.160542
73IL,-89.640291,39.181366
MN65,-94.52940368652344,45.11940002441406
2NH2,-71.47370147705078,42.85490036010742
6GA3,-84.61139678955078,33.778099060058594
4PA2,-76.30580139160156,40.15230178833008
NK14,-74.83679962158203,42.04090118408203
2N7,-74.03289794921875,40.850101470947266
03SC,-78.66190338134766,33.8650016784668
5AR5,-92.38053,34.744495
5AR6,-92.40460205078125,34.65679931640625
6AR3,-92.320215,34.748107
6AR7,-92.39276123046875,34.739540100097656
AR29,-92.320148,34.749942
AR45,-92.340699,34.750433
AR62,-92.293701171875,34.742698669433594
AR90,-92.50879669189453,34.73649978637695
WN57,-123.01000213623047,46.924800872802734
0CD9,-105.091003418,39.603099823
2CO6,-105.16899871826172,39.58689880371094
9CO1,-105.16200256347656,39.55609893798828
CO16,-104.98699951171875,39.57640075683594
2MA4,-71.47260284423828,42.54930114746094
72NC,-77.8915023803711,36.51100158691406
NH92,-71.82649994,44.31740189
9FL9,-83.00399780273438,30.29129981994629
ME12,-70.25450134277344,44.38779830932617
,-110.568579,45.649093
08NJ,-74.30400085449219,40.76259994506836
,-74.358498,40.777301
2MI2,-83.40409851074219,42.427799224853516
45TS,-98.80870056152344,30.583499908447266
,-83.952795,38.561404
1LL9,-89.80509948730469,39.6776008605957
,-87.785302,35.778099
4PA4,-77.470891,41.132176
3OK3,-95.23519897460938,36.105098724365234
8CL7,-121.286746,38.122463
,-74.067919,40.883999
21OH,-82.01429748535156,41.0359001159668
11WN,-89.57119750976562,43.35419845581055
UT22,-111.81700134277344,41.74720001220703
IN96,-86.36109924316406,40.76359939575195
CA00,-120.64700317382812,34.455299377441406
CL67,-120.7030029296875,34.494998931884766
CL68,-120.68199920654297,34.469200134277344
OA09,-83.452507,39.893268
17NH,-71.36499786376953,42.82389831542969
76CA,-120.094662,38.139856
30CL,-118.186728,33.808741
3CL3,-118.19999694824219,33.777801513671875
42L,-118.19999694824219,33.76470184326172
50CA,-118.186094,33.780949
CA99,-118.144573,33.807162
CL30,-118.194995,33.754901
CL48,-118.120003,33.775799
35M,-89.16529846191406,30.388599395751953
46LL,-87.98609924316406,42.16109848022461
6MI9,-83.92919921875,44.41529846191406
NY9,-74.420403,43.975101
NJ27,-74.8041000366211,40.846500396728516
0CO0,-105.125999451,40.178901672399995
1CD0,-105.00299835205078,40.142799377441406
CO99,-105.12699890136719,40.187198638916016
3XS6,-94.731034,32.500151
4WA3,-122.940205,46.130362
,-122.955356,46.111395
MY83,-94.12439727783203,46.98659896850586
81W,-122.917999,48.516499
13Z,-131.636993408,55.6012992859
5SC5,-78.89830017089844,34.05889892578125
01CN,-118.15399932861328,34.03779983520508
,-118.241997,33.923302
0CA2,-118.456257,34.049778
0CL7,-118.264967,34.054901
14L,-118.531352,34.256882
22CN,-118.279366,34.103466
23CL,-118.228068,34.06144
26CL,-118.59500122070312,34.16859817504883
29CL,-118.288617,34.097308
2CA6,-118.259336,34.049393
35CA,-118.208096,34.057766
3CA6,-118.352146,34.061962
3CL1,-118.23636,34.054704
3CL5,-118.25800323486328,34.037200927734375
3CL7,-118.443555,34.036324
43L,-118.447998046875,34.18330001831055
44CN,-118.443818,34.059059
44L,-118.342768,34.047191
,-118.241177,34.052162
46CL,-118.261704,34.039611
4CA0,-118.247303,34.044014
4CA1,-118.254116,34.047704
4CA9,-118.277622,33.970101
54L,-118.236,34.058102
55CN,-118.26000213623047,34.07780075073242
56CA,-118.246002,34.050598
,-118.380997,33.9533
58CA,-118.22899627685547,34.054500579833984
59L,-118.241912,34.053095
5CL6,-118.23923,34.052882
61L,-118.490504,34.130764
62CA,-118.253183,34.053668
6CA0,-118.242663,34.050686
6CA9,-118.443000793,34.064998626699996
70CA,-118.432328,34.062597
,-118.600998,34.188301
84CA,-118.37699890136719,34.07389831542969
84CL,-118.417999268,34.060798645
87CL,-118.256949,34.051544
8CL5,-118.58699798583984,34.23360061645508
8CL8,-118.292,34.069698
98CA,-118.445127,34.046872
9CA5,-118.25599670410156,34.04029846191406
CA86,-118.532612622,34.220049730499994
CL00,-118.201585,34.061623
CL08,-118.253676,34.049326
CL12,-118.272503,34.063769
CL20,-118.272581,34.041666
CL31,-118.24299621582031,34.05149841308594
CL32,-118.265542,34.050972
CL49,-118.261814,34.046641
CL50,-118.444923,34.04785
CL54,-118.451849,34.033279
,-118.290323,34.096428
CN25,-118.255854,34.052762
CN39,-118.288073,34.06217
CN47,-118.397252,34.334004
0O0,-121.1259994506836,37.05830001831055
76NH,-71.44120025634766,43.3583984375
NH59,-71.459469,43.365097
NH74,-71.47090148925781,43.34090042114258
TN32,-84.31310272216797,35.77080154418945
,-82.228798,40.6445
91KY,-82.60600280761719,38.210601806640625
8MO6,-91.06739807128906,39.44139862060547
CO45,-105.1520004272461,39.95280075073242
10KY,-85.83689880371094,38.148399353027344
11KY,-85.83609771728516,38.11589813232422
1KY5,-85.70130157470703,38.16669845581055
22KY,-85.76969909667969,38.20280075073242
26KY,-85.74330139160156,38.24760055541992
41KY,-85.750839,38.250187
43KY,-85.71019744873047,38.263099670410156
97KY,-85.48889923095703,38.243900299072266
,-83.957397,35.864498
,-74.131203,39.715403
5CO2,-105.05118,40.41227
9OH3,-84.29769897460938,39.28340148925781
5VA3,-78.8958969116211,37.75680160522461
5VA1,-79.88259887695312,37.79180145263672
1MA4,-71.32170104980469,42.60929870605469
,-71.3209,42.615398
,-74.5718,39.608501
FA19,-80.8405990600586,26.680599212646484
0XA6,-101.93900299072266,33.45000076293945
6TX0,-101.847576,33.591688
74TS,-101.899118,33.573871
TA79,-101.88999938964844,33.63949966430664
TS66,-101.890233,33.57687
XA25,-101.916402,33.603854
XA63,-96.59210205078125,33.0890007019043
00MI,-86.41670227050781,43.94940185546875
4MA7,-72.45010375976562,42.19150161743164
XA14,-94.744095,31.336456
27SC,-80.68219757080078,34.229400634765625
LS97,-90.35399627685547,29.92959976196289
,-74.768089,39.957821
CD27,-78.4677963256836,38.662498474121094
1MD0,-76.40799713134766,38.39179992675781
FD06,-82.45559692382812,28.18090057373047
MN90,-96.20989990234375,43.67290115356445
CT78,-72.3551025390625,41.35150146484375
50VA,-79.17250061035156,37.41740036010742
29NH,-71.73780059814453,42.88840103149414
,-85.602502,38.2612
3MA7,-70.965432,42.452141
,-87.269699,38.225899
4CA4,-118.2030029296875,33.930301666259766
0WA0,-122.03800201416,47.982898712158
46IL,-90.6668014526,40.4500007629
4PA9,-75.56629943847656,40.500099182128906
9CL6,-119.801557,36.88325
,-86.755302,34.729198
GA05,-83.47160339355469,33.55350112915039
21II,-85.38159942626953,38.739200592041016
NE62,-97.41699981689453,41.84360122680664
29OI,-81.06900024414062,41.81700134277344
WI93,-89.40180206298828,43.06560134887695
WI94,-89.34100341796875,43.12670135498047
WS27,-89.43289947509766,43.075801849365234
WS52,-89.402404,43.059129
60KY,-87.48750305175781,37.34280014038086
OG35,-121.1202389,44.638631793799995
09AR,-93.23989868164062,33.27320098876953
PA37,-76.16210174560547,40.820899963378906
MN25,-95.9738998413086,47.3119010925293
21NJ,-74.18260192871094,41.056800842285156
JY12,-74.16400146484375,41.10430145263672
1CA9,-118.867996,34.083302
74L,-118.689364,34.037484
CA50,-118.695034,34.045201
CL10,-118.85299682617188,34.04169845581055
CL72,-118.64700317382812,34.0620002746582
03AR,-92.78849792480469,34.357601165771484
1LA7,-92.41780090332031,30.642499923706055
38NJ,-74.23429870605469,39.69929885864258
NJ89,-74.28312,39.72087
27VA,-77.48780059814453,38.76580047607422
2VG6,-77.62969970703125,38.760799407958984
52VA,-77.50640106201172,38.75979995727539
66VA,-77.49749755859375,38.753700256347656
4KY2,-83.76190185546875,37.162498474121094
33MA,-70.77230072021484,42.55979919433594
1TN9,-86.13749694824219,35.412601470947266
,-122.547997,47.574299
34MA,-70.73889923095703,42.57630157470703
91FD,-80.07060241699219,26.761499404907227
6NK3,-73.7052993774414,40.76940155029297
7NY3,-73.7051010131836,40.77790069580078
3KS6,-96.60079956054688,39.20180130004883
62CN,-118.38300323486328,33.89699935913086
WI96,-87.67510223388672,44.09489822387695
3MN6,-93.983215,44.163951
63VA,-77.82140350341797,37.250999450683594
SC09,-80.21119689941406,33.68709945678711
1OI0,-82.51129913330078,40.8047981262207
30OH,-82.55020141601562,40.75699996948242
31OH,-82.56269836425781,40.773101806640625
41OI,-82.5281982421875,40.752601623535156
48OI,-82.60179901123047,40.773399353027344
,-97.142502,32.5821
0XA9,-97.095596,32.567223
,-97.134697,32.521801
TX58,-97.18329620361328,32.58679962158203
LS98,-93.47209930419922,31.560699462890625
MN30,-93.46520233154297,45.09410095214844
10FL,-81.09449768066406,24.710399627685547
2FD5,-81.0186996459961,24.73430061340332
,-80.946198,24.768498
75MU,-92.94439697265625,39.72919845581055
MN73,-93.74500274658203,47.64720153808594
6NK9,-75.22779846191406,43.17720031738281
28FD,-85.240914,30.787313
FL53,-85.18489837646484,30.734600067138672
16GA,-84.46269989013672,33.885101318359375
42GA,-84.56330108642578,33.980899810791016
56GA,-84.5510025024414,33.96760177612305
OH85,-81.46430206298828,39.43170166015625
OH89,-81.44259643554688,39.440399169921875
CA79,-118.450175,33.984297
20MI,-82.588502,42.71206
59MI,-82.561502,42.690411
4WN6,-87.61820220947266,45.07279968261719
58IS,-88.95700073242188,37.72370147705078
5IL6,-88.992469,37.742645
,-88.905098,37.7295
NC33,-82.029419,35.662439
20OI,-83.12020111083984,40.569801330566406
6OI4,-83.12909698486328,40.57120132446289
,-83.108498,40.614201
,-81.505063,36.852917
TS41,-96.053987,29.011485
LS67,-92.0615005493164,31.144100189208984
58MA,-71.50890350341797,42.361698150634766
MA50,-71.57620239257812,42.32619857788086
3MA1,-71.55509948730469,42.356201171875
4LA7,-90.094968,29.8929
,-80.050903,40.655602
9MO2,-93.18910217285156,39.11249923706055
1VA4,-77.81919860839844,38.93709945678711
6IA8,-92.9072036743164,42.04859924316406
WS98,-90.17970275878906,44.67720031738281
3MA9,-70.40779876708984,41.64039993286133
MA12,-70.4175033569336,41.66899871826172
PA15,-75.14140319824219,40.775001525878906
54PA,-78.3052978515625,40.23619842529297
WV05,-77.91329956054688,39.41590118408203
WV48,-77.9800033569336,39.47679901123047
40VA,-79.866259,36.699846
SN30,-96.63500213623047,39.847801208496094
3OA9,-83.3677978515625,40.229400634765625
8OH2,-83.50409698486328,40.28089904785156
WA43,-122.22599792480469,48.04199981689453
8IS9,-89.9468002319336,38.73699951171875
MO70,-90.8761978149414,40.32809829711914
TN59,-84.02490234375,35.76259994506836
14CT,-71.9729,41.484699
WV35,-82.02349853515625,39.022300720214844
4PN3,-79.95059967041016,39.86650085449219
NK75,-74.90969848632812,44.93669891357422
35OH,-81.52369689941406,40.81869888305664
OA06,-81.5156021118164,40.80580139160156
OH10,-81.53459930419922,40.778099060058594
02TA,-95.875813,28.722177
CD49,-103.87999725341797,39.17689895629883
21IL,-88.27330017089844,39.48889923095703
IL43,-88.41220092773438,39.492801666259766
3OI8,-83.682099,41.5561
9OI1,-83.689697265625,41.60060119628906
WN02,-90.07579803466797,43.78229904174805
OI83,-81.43479919,41.51839828
2MA5,-71.45760345458984,42.42789840698242
MA91,-71.44730377197266,42.418399810791016
,-116.110001,44.9091
IA88,-90.46820068359375,41.704200744628906
4WA7,-123.26000213623047,47.058998107910156
AR63,-91.3923034668,33.6184005737
MN61,-93.210197,46.7169
5IS8,-88.2789993286,42.319499969499994
8IL7,-88.24700164794922,42.37110137939453
5TN1,-88.488534,36.137186
TE66,-96.63269805908203,33.2140007019043
0IL0,-88.53890228271484,38.086700439453125
13OK,-95.748901,34.936199
MS47,-90.474547,31.250873
16Z,-155.593002319,62.9580001831
MN75,-93.28230286,46.7582016
AL95,-88.012408,31.273182
OG38,-123.166381,45.198914
45CO,-104.97599792480469,40.205501556396484
45PA,-80.1458969116211,41.64120101928711
6PN3,-80.1709976196289,41.5973014831543
,-77.045799,40.2626
4PN6,-77.03299713134766,40.15010070800781
,-77.026901,40.245601
7NJ0,-74.75959777832031,39.80149841308594
JY15,-74.811302,39.891499
0OR0,-122.861999512,42.3386993408
OR99,-122.83100128173828,42.317901611328125
12WI,-90.3563003540039,45.13589859008789
6PS4,-75.43160247802734,39.912899017333984
9NA2,-99.29229736328125,46.89360046386719
NY90,-78.39810180664062,43.22309875488281
FD00,-80.3424784541,25.827339963900002
41CO,-107.611111,39.971111
4CO5,-107.91100311279297,40.04140090942383
CD50,-107.86699676513672,40.150001525878906
3FD3,-80.61370086669922,28.087799072265625
66FL,-80.743896484375,28.25469970703125
92FD,-80.68419647216797,28.218299865722656
13LL,-87.87408247590001,41.908889035799994
14LL,-87.843619287,41.91138164349999
7L9,-91.74639892578125,30.694299697875977
14TN,-90.07140350341797,35.126399993896484
27TN,-90.01580047607422,35.2494010925293
28TN,-89.86190032958984,35.12670135498047
2TN0,-90.02680206298828,35.14179992675781
3TN1,-89.89289855957031,35.23400115966797
8TN0,-90.03369903564453,35.000099182128906
TN25,-90.01840209960938,35.13679885864258
,-90.030899,35.139
TN28,-90.04450225830078,35.17539978027344
TN29,-90.0542984008789,35.137298583984375
14IL,-89.13150024410001,41.551998138399995
NJ93,-74.34130096435547,40.547298431396484
WS21,-88.1395034790039,43.16389846801758
,-91.916901,44.891602
WN25,-91.900894,44.883805
2IG5,-86.04280090332031,41.17169952392578
WI08,-87.92569732666016,43.256500244140625
